Nominal.morphology.Pronominal.Cases.DAT.O	Albanian_Tosk	0.417
Nominal.morphology.Pronominal.Cases.DAT.O	Romansh	0.6
Nominal.morphology.Pronominal.Cases.DAT.O	Ladin	0.303
Nominal.morphology.Pronominal.Cases.DAT.O	Friulian	0.334
Nominal.morphology.Pronominal.Cases.DAT.O	Spanish	0.22
Nominal.morphology.Pronominal.Cases.DAT.O	Old_Spanish	0.081
Nominal.morphology.Pronominal.Cases.DAT.O	Provençal	0.807
Nominal.morphology.Pronominal.Cases.DAT.O	Old_Provençal	0.742
Nominal.morphology.Pronominal.Cases.DAT.O	Portuguese	0.842
Nominal.morphology.Pronominal.Cases.DAT.O	Old_Portuguese	0.858
Nominal.morphology.Pronominal.Cases.DAT.O	Walloon	0.779
Nominal.morphology.Pronominal.Cases.DAT.O	French	0.791
Nominal.morphology.Pronominal.Cases.DAT.O	Old_French	0.908
Nominal.morphology.Pronominal.Cases.DAT.O	Catalan	0.606
Nominal.morphology.Pronominal.Cases.DAT.O	Sicilian	0.598
Nominal.morphology.Pronominal.Cases.DAT.O	Italian	0.853
Nominal.morphology.Pronominal.Cases.DAT.O	Old_Italian	0.845
Nominal.morphology.Pronominal.Cases.DAT.O	Romanian	0.39
Nominal.morphology.Pronominal.Cases.DAT.O	Sardinian	0.507
Nominal.morphology.Pronominal.Cases.DAT.O	Latin	0.156
Nominal.morphology.Pronominal.Cases.DAT.O	Scottish_Gaelic	0.855
Nominal.morphology.Pronominal.Cases.DAT.O	Manx	0.849
Nominal.morphology.Pronominal.Cases.DAT.O	Irish	0.846
Nominal.morphology.Pronominal.Cases.DAT.O	Middle_Irish	0.996
Nominal.morphology.Pronominal.Cases.DAT.O	Old_Irish	0.859
Nominal.morphology.Pronominal.Cases.DAT.O	Welsh	0.836
Nominal.morphology.Pronominal.Cases.DAT.O	Middle_Welsh	0.905
Nominal.morphology.Pronominal.Cases.DAT.O	Cornish	0.696
Nominal.morphology.Pronominal.Cases.DAT.O	Breton	0.864
Nominal.morphology.Pronominal.Cases.DAT.O	Middle_Breton	0.896
Nominal.morphology.Pronominal.Cases.DAT.O	Prasun	0.575
Nominal.morphology.Pronominal.Cases.DAT.O	Kati	0.577
Nominal.morphology.Pronominal.Cases.DAT.O	Ashkun	0.43
Nominal.morphology.Pronominal.Cases.DAT.O	Talysh	0.564
Nominal.morphology.Pronominal.Cases.DAT.O	Parachi	0.392
Nominal.morphology.Pronominal.Cases.DAT.O	Tajik	0.201
Nominal.morphology.Pronominal.Cases.DAT.O	Persian	0.196
Nominal.morphology.Pronominal.Cases.DAT.O	Middle_Persian	0.191
Nominal.morphology.Pronominal.Cases.DAT.O	Old_Persian	0.598
Nominal.morphology.Pronominal.Cases.DAT.O	Kurdish_Sorani	0.649
Nominal.morphology.Pronominal.Cases.DAT.O	Kurdish_Kurmanji	0.636
Nominal.morphology.Pronominal.Cases.DAT.O	Gilaki	0.391
Nominal.morphology.Pronominal.Cases.DAT.O	Baluchi	0.361
Nominal.morphology.Pronominal.Cases.DAT.O	Wakhi	0.437
Nominal.morphology.Pronominal.Cases.DAT.O	Sogdian	0.471
Nominal.morphology.Pronominal.Cases.DAT.O	Shughni	0.458
Nominal.morphology.Pronominal.Cases.DAT.O	Pashto	0.562
Nominal.morphology.Pronominal.Cases.DAT.O	Ossetian_Iron	0.448
Nominal.morphology.Pronominal.Cases.DAT.O	Avestan	0.453
Nominal.morphology.Pronominal.Cases.DAT.O	Gujarati	0.478
Nominal.morphology.Pronominal.Cases.DAT.O	Marathi	0.537
Nominal.morphology.Pronominal.Cases.DAT.O	Konkani	0.468
Nominal.morphology.Pronominal.Cases.DAT.O	Maldivian	0.509
Nominal.morphology.Pronominal.Cases.DAT.O	Sinhalese	0.522
Nominal.morphology.Pronominal.Cases.DAT.O	Sindhi	0.519
Nominal.morphology.Pronominal.Cases.DAT.O	Khowar	0.482
Nominal.morphology.Pronominal.Cases.DAT.O	Kashmiri	0.499
Nominal.morphology.Pronominal.Cases.DAT.O	Nepali	0.472
Nominal.morphology.Pronominal.Cases.DAT.O	Oriya	0.504
Nominal.morphology.Pronominal.Cases.DAT.O	Maithili	0.491
Nominal.morphology.Pronominal.Cases.DAT.O	Bengali	0.482
Nominal.morphology.Pronominal.Cases.DAT.O	Assamese	0.517
Nominal.morphology.Pronominal.Cases.DAT.O	Romani_Lovara	0.755
Nominal.morphology.Pronominal.Cases.DAT.O	Romani_Kelderash	0.729
Nominal.morphology.Pronominal.Cases.DAT.O	Romani_Sinte	0.658
Nominal.morphology.Pronominal.Cases.DAT.O	Romani_Kale	0.631
Nominal.morphology.Pronominal.Cases.DAT.O	Romani_Burgenland	0.659
Nominal.morphology.Pronominal.Cases.DAT.O	Scandoromani	0.321
Nominal.morphology.Pronominal.Cases.DAT.O	Angloromani	0.258
