ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Albanian_Tosk	0.605
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Romansh	0.395
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Ladin	0.409
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Friulian	0.428
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Spanish	0.625
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Old_Spanish	0.69
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Provençal	0.209
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Old_Provençal	0.261
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Portuguese	0.63
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Old_Portuguese	0.67
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Walloon	0.247
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	French	0.222
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Old_French	0.22
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Catalan	0.407
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Sicilian	0.368
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Italian	0.609
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Old_Italian	0.672
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Romanian	0.376
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Sardinian	0.348
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Latin	0.361
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Scottish_Gaelic	0.798
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Manx	0.179
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Irish	0.768
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Middle_Irish	0.865
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Old_Irish	0.805
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Welsh	0.644
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Middle_Welsh	0.672
ALIGNMENT.Noun..Present.Progressive.N.PROG..O.So..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.O..ALIGNMENT.Noun..Present.Progressive.N.PROG.A.Sa..ALIGNMENT.Noun..Present.Progressive.N.PROG.Sa.So.	Cornish	0.418
